"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-19",,,,,"0.02","0.0","0.0","71","64","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-20",,,,,"0.29","0.0","0.0","66","64","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-21",,,,,"0.23","0.0","0.0","72","66","69",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-22",,,,,"0.13","0.0","0.0","73","56","57",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-23",,,,,"0.18","0.0","0.0","62","57","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-24",,,,,"0.01","0.0","0.0","80","58","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-25",,,,,"0.00","0.0","0.0","89","63","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-26",,,,,"0.00","0.0","0.0","89","65","68",,"    1",,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-27",,,,,"0.00","0.0","0.0","87","63","66",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-28",,,,,"0.00","0.0","0.0","89","66","73",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-29",,,,,"0.00","0.0","0.0","79","48","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-09-30",,,,,"0.00","0.0","0.0","69","49","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-01",,,,,"0.49","0.0","0.0","56","41","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-02",,,,,"0.00","0.0","0.0","67","44","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-03",,,,,"0.00","0.0","0.0","71","45","47",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-04",,,,,"0.00","0.0","0.0","72","47","53",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-05",,,,,"0.00","0.0","0.0","78","53","65",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-06",,,,,"0.00","0.0","0.0","82","53","56",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-07",,,,,"0.00","0.0","0.0","78","56","61",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-08",,,,,"0.00","0.0","0.0","78","61","72",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-09",,,,,"0.16","0.0","0.0","74","68","70",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-10",,,,,"0.28","0.0","0.0","74","65","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-11",,,,,"0.00","0.0","0.0","79","55","63",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-12",,,,,"0.00","0.0","0.0","70","53","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-13",,,,,"0.00","0.0","0.0","61","41","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-14",,,,,"0.00","0.0","0.0","67","44","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-15",,,,,"0.06","0.0","0.0","67","58","62",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-16",,,,,"0.00","0.0","0.0","75","60","60",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-17",,,,,"0.00","0.0","0.0","61","38","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-18",,,,,"0.00","0.0","0.0","59","40","47",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-19",,,,,"0.00","0.0","0.0","73","46","49",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-20",,,,,"0.00","0.0","0.0","76","49","54",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-21",,,,,"0.00","0.0","0.0","71","43","47",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-22",,,,,"0.00","0.0","0.0","80","47","49",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-23",,,,,"0.00","0.0","0.0","76","49","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-24",,,,,"0.16","0.0","0.0","71","55","65","0.0",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-25",,,,,"1.00","0.0","0.0","76","65","67",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-26",,,,,"0.65","0.0","0.0","69","59","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-27",,,,,"0.28","0.0","0.0","63","42","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-28",,,,,"0.00","0.0","0.0","64","41","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-29",,,,,"0.00","0.0","0.0","69","52","59",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-30",,,,,"3.41","0.0","0.0","64","59","61",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-10-31",,,,,"0.00","0.0","0.0","61","44","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-01",,,,,"0.00","0.0","0.0","60","34","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-02",,,,,"0.00","0.0","0.0","60","33","55",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-03",,,,,"0.00","0.0","0.0","72","55","57",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-04",,,,,"0.00","0.0","0.0","76","42","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-05",,,,,"0.00","0.0","0.0","58","42","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-06",,,,,"0.00","0.0","0.0","64","52","64",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-07",,,,,"0.06","0.0","0.0","65","40","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-08",,,,,"0.16","0.0","0.0","48","36","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-09",,,,,"0.00","0.0","0.0","47","26","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-10",,,,,"0.00","0.0","0.0","53","31","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-11",,,,,"0.00","0.0","0.0","42","21","27",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-12",,,,,"0.00","0.0","0.0","37","22","27",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-13",,,,,"0.00","0.0","0.0","47","22","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-14",,,,,"0.25","0.0","0.0","43","35","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-15",,,,,"0.00","0.0","0.0","42","33","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-16",,,,,"0.00","0.0","0.0","47","30","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-17",,,,,"0.20","0.0","0.0","52","38","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-18",,,,,"0.00","0.0","0.0","44","25","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-19",,,,,"0.29","0.0","0.0","58","31","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-20",,,,,"0.11","0.0","0.0","58","33","36",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-21",,,,,"0.00","0.0","0.0","43","31","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-22",,,,,"0.12","0.0","0.0","60","38","50",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-23",,,,,"0.73","0.0","0.0","52","28","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-24",,,,,"0.00","0.0","0.0","43","25","29",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-25",,,,,"0.00","0.0","0.0","51","29","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-26",,,,,"0.00","0.0","0.0","60","42","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-27",,,,,"0.00","0.0","0.0","50","31","36",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-28",,,,,"0.00","0.0","0.0","48","22","28",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-29",,,,,"0.00","0.0","0.0","51","28","51",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-11-30",,,,,"0.00","0.0","0.0","62","27","30",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-01",,,,,"0.04","0.0","0.0","46","30","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-02",,,,,"0.00","0.0","0.0","52","28","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-03",,,,,"0.00","0.0","0.0","44","28","30",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-04",,,,,"0.00","0.0","0.0","44","30","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-05",,,,,"0.00","0.0","0.0","47","32","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-06",,,,,"0.64","0.0","0.0","59","40","48",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-07",,,,,"0.00","0.0","0.0","48","27","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-08",,,,,"0.00","0.0","0.0","47","26","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-09",,,,,"0.00","0.0","0.0","40","33","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-10",,,,,"0.72","4.8","5.0","35","28","28","0.0",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-11",,,,,"0.00","0.0","4.0","38","27","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-12",,,,,"0.00","0.0","3.0","40","27","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-13",,,,,"0.04","0.0","1.0","43","21","22",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-14",,,,,"0.00","0.0","1.0","25","20","21",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-15",,,,,"0.00","0.0","1.0","30","12","17",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-16",,,,,"0.00","0.0","1.0","26","16","26",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-17",,,,,"0.00","0.0","1.0","34","16","19",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-18",,,,,"0.00","0.0","0.0","31","19","26",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-19",,,,,"0.00","0.0","0.0","35","26","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-20",,,,,"0.00","0.0","0.0","50","35","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-21",,,,,"0.00","0.0","0.0","50","26","27",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-22",,,,,"0.00","0.0","0.0","35","24","25",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-23",,,,,"0.14","0.2","0.0","30","24","26",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-24",,,,,"0.57","0.0","0.0","35","26","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-25",,,,,"0.48","0.1","0.0","37","24","24",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-26",,,,,"0.34","2.8","3.0","33","18","21",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-27",,,,,"0.00","0.0","3.0","27","7","9",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-28",,,,,"0.00","0.0","2.0","22","4","5",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-29",,,,,"0.00","0.0","2.0","13","1","4",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-30",,,,,"0.00","0.0","2.0","15","3","3",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2017-12-31",,,,,"0.01","0.1","2.0","17","3","7",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-01",,,,,"0.00","0.0","2.0","13","-2","0",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-02",,,,,"0.00","0.0","2.0","14","-2","8",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-03",,,,,"0.00","0.0","2.0","19","8","14",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-04",,,,,"0.01","0.1","2.0","29","14","24",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-05",,,,,"1.47","14.5","11.0","29","11","11",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-06",,,,,"0.00","0.0","10.0","16","4","10",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-07",,,,,"0.00","0.0","10.0","12","-5","-4",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-08",,,,,"0.00","0.0","10.0","25","-5","25",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-09",,,,,"0.00","0.0","10.0","36","25","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-10",,,,,"0.00","0.0","10.0","43","16","19",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-11",,,,,"0.00","0.0","9.0","40","19","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-12",,,,,"0.00","0.0","6.0","51","40","50",,"    1",,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-13",,,,,"2.02","0.0","0.0","61","50","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-14",,,,,"0.00","0.0","0.0","58","14","15",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-15",,,,,"0.01","0.1","0.0","23","12","12",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-16",,,,,"0.00","0.0","0.0","22","12","20","0.0",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-17",,,,,"0.08","0.8","1.0","34","20","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-18",,,,,"0.13","0.0","1.0","34","18","19",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-19",,,,,"0.00","0.0","1.0","32","19","22",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-20",,,,,"0.00","0.0","1.0","36","22","36",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-21",,,,,"0.00","0.0","0.0","47","31","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-22",,,,,"0.01","0.0","0.0","50","32","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-23",,,,,"0.08","0.0","0.0","39","33","33",,"    1",,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-24",,,,,"1.22","0.0","0.0","55","31","36",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-25",,,,,"0.00","0.0","0.0","40","20","20",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-26",,,,,"0.00","0.0","0.0","31","17","18",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-27",,,,,"0.00","0.0","0.0","35","18","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-28",,,,,"0.03","0.0","0.0","54","34","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-29",,,,,"0.00","0.0","0.0","50","37","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-30",,,,,"0.20","2.8","3.0","39","20","20","0.1",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-01-31",,,,,"0.04","0.1","2.0","31","13","17",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-01",,,,,"0.00","0.0","2.0","33","17","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-02",,,,,"0.35","0.1","1.0","48","29","29",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-03",,,,,"0.00","0.0","1.0","30","7","14",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-04",,,,,"0.00","0.0","1.0","33","7","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-05",,,,,"0.60","0.0","0.0","44","33","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-06",,,,,"0.00","0.0","0.0","42","20","23",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-07",,,,,"0.00","0.0","0.0","34","20","25",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-08",,,,,"0.66","0.3","0.0","40","22","23",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-09",,,,,"0.00","0.0","0.0","32","17","20",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-10",,,,,"0.00","0.0","0.0","38","20","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-11",,,,,"0.44","0.0","0.0","54","38","43",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-12",,,,,"0.45","0.0","0.0","44","37","41",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-13",,,,,"0.00","0.0","0.0","43","24","25","0.0",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-14",,,,,"0.00","0.0","0.0","35","24","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-15",,,,,"0.00","0.0","0.0","49","32","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-16",,,,,"0.01","0.0","0.0","49","39","46",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-17",,,,,"0.00","0.0","0.0","53","26","28",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-18",,,,,"0.65","6.2","6.0","39","28","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-19",,,,,"0.01","0.0","5.0","44","22","29",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-20",,,,,"0.08","0.0","0.0","52","29","52",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-21",,,,,"0.00","0.0","0.0","71","49","58",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-22",,,,,"0.00","0.0","0.0","74","42","42",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-23",,,,,"0.10","0.5","1.0","44","29","36",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-25","    2",,"0.22",,,"0.0","0.0","56","36","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-26",,,,,"0.46","0.0","0.0","41","37","40",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-27",,,,,"0.00","0.0","0.0","50","28","37","0.0",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-02-28",,,,,"0.00","0.0","0.0","54","35","44",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-01",,,,,"0.00","0.0","0.0","63","37","45",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-02",,,,,"0.46","0.0","0.0","64","36","37",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-03",,,,,"2.17","0.0","0.0","42","34","41",,,,,,,"    1"
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-04",,,,,"0.00","0.0","0.0","44","38","39",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-05",,,,,"0.08","0.5","1.0","42","31","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-06",,,,,"0.00","0.0","0.0","34","26","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-07",,,,,"0.01","0.0","0.0","37","33","35",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-08",,,,,"1.88","8.5","9.0","38","30","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-09",,,,,"0.01","0.0","5.0","38","26","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-10",,,,,"0.00","0.0","4.0","39","29","38",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-11",,,,,"0.00","0.0","4.0","42","28","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-12",,,,,"0.00","0.0","2.0","46","28","29",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-13",,,,,"0.62","1.9","4.0","44","29","32",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-14",,,,,"1.04","15.6","17.0","32","27","27","0.9",,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-15",,,,,"0.01","0.1","12.0","41","26","33",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-16",,,,,"0.00","0.0","12.0","44","27","31",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-17",,,,,"0.00","0.0","10.0","38","22","28",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-18",,,,,"0.00","0.0","9.0","42","14","15",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-19",,,,,"0.00","0.0","9.0","34","15","24",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-20",,,,,"0.00","0.0","8.0","38","22","29",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-21",,,,,"0.00","0.0","8.0","43","29","34",,,,,,,
"USC00193890","JAMAICA PLAIN, MA US","42.30298","-71.12415","29.0","2018-03-22",,,,,"0.14","1.2","9.0","38","32","32",,,,,,,
